generator,synth_years,ticker,mae,mse,directional_accuracy
gaussian,1.0,FNB,0.0017021223902702,4.591278866428183e-06,0.574468085106383
gaussian,1.0,FULT,0.0022994154132902,7.147996711864835e-06,0.723404255319149
gaussian,1.0,ASB,0.0020603057928383,6.627326911257114e-06,0.7021276595744681
gaussian,1.0,WBS,0.0015405670274049,3.8110918012534967e-06,0.8085106382978723
gaussian,1.0,MTB,0.0023034790065139,7.448538781318348e-06,0.5851063829787234
gaussian,1.0,ZION,0.0021245870739221,6.904204383317847e-06,0.6595744680851063
gaussian,1.0,BOH,0.0020823481027036,6.243144525797106e-06,0.2978723404255319
gaussian,1.0,UBSI,0.0023121936246752,7.019700206001289e-06,0.6808510638297872
gaussian,1.0,CVBF,0.0016960181528702,4.033691311633447e-06,0.5851063829787234
gaussian,1.0,CBSH,0.001631420222111,4.026567694381811e-06,0.5106382978723404
gaussian,1.0,GBCI,0.0031658813823014,1.3254210898594463e-05,0.648936170212766
rbig,24.0,BAC,0.0024129890371114,7.767081115162e-06,0.3617021276595745
rbig,24.0,WFC,0.0028092570137232,1.1362132681824733e-05,0.1914893617021276
rbig,24.0,JPM,0.0019562547095119,4.952472409058828e-06,0.3723404255319149
rbig,24.0,C,0.0023892191238701,8.699480531504378e-06,0.5851063829787234
rbig,24.0,HBAN,0.0024514019023627,9.607575520931276e-06,0.3936170212765957
rbig,24.0,USB,0.0022044954821467,6.948945610929513e-06,0.6276595744680851
rbig,24.0,TFC,0.0023473952896893,9.402122486790176e-06,0.5319148936170213
rbig,24.0,KEY,0.0022203086409717,7.381400337180821e-06,0.6382978723404256
rbig,24.0,RF,0.002175519010052,8.108692782116123e-06,0.5957446808510638
rbig,24.0,FITB,0.0028415629640221,1.1998761692666449e-05,0.6702127659574468
rbig,24.0,VLY,0.002338581951335,7.332161658268888e-06,0.7659574468085106
rbig,24.0,FHN,0.0019070255802944,5.9333683566364925e-06,0.6595744680851063
rbig,24.0,PNC,0.0024119121953845,8.509417966706678e-06,0.6595744680851063
rbig,24.0,WAFD,0.0017507629236206,4.545418960333336e-06,0.5957446808510638
rbig,24.0,FNB,0.001705817063339,4.65034281660337e-06,0.574468085106383
rbig,24.0,FULT,0.0021569121163338,6.42547865936649e-06,0.723404255319149
rbig,24.0,ASB,0.00207439227961,6.649365786870476e-06,0.7021276595744681
rbig,24.0,WBS,0.0016066629905253,4.063809228682658e-06,0.8085106382978723
rbig,24.0,MTB,0.0022822397295385,7.496061698475387e-06,0.5851063829787234
rbig,24.0,ZION,0.0020597917027771,6.875685812701704e-06,0.6595744680851063
rbig,24.0,BOH,0.0018200381891801,4.46202921011718e-06,0.7021276595744681
rbig,24.0,UBSI,0.002178534399718,6.201711130415788e-06,0.6808510638297872
rbig,24.0,CVBF,0.0017777094617486,4.490062565309927e-06,0.3936170212765957
rbig,24.0,CBSH,0.0016668561147525,4.73818226964795e-06,0.5106382978723404
rbig,24.0,GBCI,0.0030932733789086,1.2826668353227433e-05,0.648936170212766
noise,10.0,BAC,0.0023904633708298,7.647794518561568e-06,0.3617021276595745
noise,10.0,WFC,0.0026919799856841,1.05744202301139e-05,0.1914893617021276
noise,10.0,JPM,0.0018372510094195,4.38702500105137e-06,0.3723404255319149
noise,10.0,C,0.0023792874999344,8.488707862852607e-06,0.5851063829787234
noise,10.0,HBAN,0.0024822014383971,9.87595831247745e-06,0.3936170212765957
noise,10.0,USB,0.0022109777200967,6.921674412296852e-06,0.6276595744680851
noise,10.0,TFC,0.0023487005382776,9.421449249202851e-06,0.5319148936170213
noise,10.0,KEY,0.0022143132518976,7.3794144554995e-06,0.6382978723404256
noise,10.0,RF,0.0021975121926516,8.383168278669473e-06,0.5957446808510638
noise,10.0,FITB,0.0028488433454185,1.2000756214547437e-05,0.6702127659574468
noise,10.0,VLY,0.0024846626911312,8.052763405430596e-06,0.7659574468085106
noise,10.0,FHN,0.0018914325628429,5.987034455756657e-06,0.6595744680851063
noise,10.0,PNC,0.0024272815790027,8.423014151048847e-06,0.6595744680851063
noise,10.0,WAFD,0.0017787757096812,4.8784081627673e-06,0.5957446808510638
noise,10.0,FNB,0.0017038938822224,4.6246627789514605e-06,0.574468085106383
noise,10.0,FULT,0.0022386698983609,6.852635578979971e-06,0.723404255319149
noise,10.0,ASB,0.002036013174802,6.651266630797181e-06,0.7021276595744681
noise,10.0,WBS,0.001518897130154,3.7264107959344983e-06,0.8085106382978723
noise,10.0,MTB,0.0023264014162123,7.492187705793185e-06,0.5851063829787234
noise,10.0,ZION,0.002095153555274,6.847803888376802e-06,0.6595744680851063
noise,10.0,BOH,0.0018412746721878,4.612132670445135e-06,0.7021276595744681
noise,10.0,UBSI,0.0021260846406221,5.884324309590738e-06,0.6808510638297872
noise,10.0,CVBF,0.001712737721391,4.128869932173984e-06,0.5851063829787234
noise,10.0,CBSH,0.001678155735135,4.848217031394597e-06,0.5106382978723404
noise,10.0,GBCI,0.0031201664824038,1.2973011507710908e-05,0.648936170212766
rbig,2.0,BAC,0.0025323461741209,8.429907211393584e-06,0.3617021276595745
rbig,2.0,WFC,0.0026610635686665,1.0375022611697204e-05,0.1914893617021276
rbig,2.0,JPM,0.0020062574185431,5.202254669711692e-06,0.3723404255319149
rbig,2.0,C,0.0023766208905726,8.418684956268407e-06,0.5851063829787234
rbig,2.0,HBAN,0.0024001449346542,9.193084224534688e-06,0.3936170212765957
rbig,2.0,USB,0.0022353269159793,6.912327535246732e-06,0.6276595744680851
rbig,2.0,TFC,0.0023519459646195,9.471253179071937e-06,0.5319148936170213
rbig,2.0,KEY,0.0022157998755574,7.37952223062166e-06,0.6382978723404256
rbig,2.0,RF,0.0021685434039682,8.024015187402256e-06,0.5957446808510638
rbig,2.0,FITB,0.00284423539415,1.2047945347148923e-05,0.6702127659574468
rbig,2.0,VLY,0.0023068839218467,7.188661584223155e-06,0.7659574468085106
rbig,2.0,FHN,0.001887984573841,6.1784789977537e-06,0.6595744680851063
rbig,2.0,PNC,0.002428863197565,8.419141522608697e-06,0.6595744680851063
rbig,2.0,WAFD,0.0017512782942503,4.600784450303763e-06,0.5957446808510638
rbig,2.0,FNB,0.0017116972012445,4.722428911918541e-06,0.574468085106383
rbig,2.0,FULT,0.0021894967649132,6.5940698732447345e-06,0.723404255319149
rbig,2.0,ASB,0.0020689461380243,6.640341325692134e-06,0.7021276595744681
rbig,2.0,WBS,0.00165758759249,4.270610133971786e-06,0.8085106382978723
rbig,2.0,MTB,0.0022896619047969,7.467082468792796e-06,0.5851063829787234
rbig,2.0,ZION,0.0020880564115941,6.837431556050433e-06,0.6595744680851063
rbig,2.0,BOH,0.0019785629119724,5.592939487542026e-06,0.2978723404255319
rbig,2.0,UBSI,0.0023124394938349,7.0212490754784085e-06,0.6808510638297872
rbig,2.0,CVBF,0.0016986819682642,4.049790732096881e-06,0.5851063829787234
rbig,2.0,CBSH,0.0016337813576683,4.136699772061547e-06,0.5106382978723404
rbig,2.0,GBCI,0.0032287081703543,1.3611790564027617e-05,0.3404255319148936
solo_reales,0.0,BAC,0.0024519099388271,7.976613233040553e-06,0.3617021276595745
solo_reales,0.0,WFC,0.0029974051285535,1.26801933220122e-05,0.1914893617021276
solo_reales,0.0,JPM,0.0018334708875045,4.370161150291096e-06,0.3723404255319149
solo_reales,0.0,C,0.0023992334026843,8.849851838022005e-06,0.5851063829787234
solo_reales,0.0,HBAN,0.0023471207823604,8.761349818087183e-06,0.3936170212765957
solo_reales,0.0,USB,0.002383007435128,7.434333838318707e-06,0.3723404255319149
solo_reales,0.0,TFC,0.0023359765764325,9.06018613022752e-06,0.5319148936170213
solo_reales,0.0,KEY,0.0023996590171009,8.07920514489524e-06,0.3617021276595745
solo_reales,0.0,RF,0.002147901803255,7.64879041526001e-06,0.5957446808510638
solo_reales,0.0,FITB,0.0028481245972216,1.1999207345070316e-05,0.6702127659574468
solo_reales,0.0,VLY,0.0025322725996375,8.311052624776494e-06,0.2340425531914893
solo_reales,0.0,FHN,0.0018859491683542,6.090383976697922e-06,0.6595744680851063
solo_reales,0.0,PNC,0.0024864929728209,8.55596772453282e-06,0.6595744680851063
solo_reales,0.0,WAFD,0.0017828225390985,4.91326545670745e-06,0.5957446808510638
solo_reales,0.0,FNB,0.0017026981804519,4.556582098302897e-06,0.574468085106383
solo_reales,0.0,FULT,0.0023178088013082,7.239589194796281e-06,0.2765957446808511
solo_reales,0.0,ASB,0.002108888933435,6.720444162056083e-06,0.7021276595744681
solo_reales,0.0,WBS,0.0019791743252426,5.646588306262856e-06,0.1914893617021276
solo_reales,0.0,MTB,0.0023213934618979,7.474724498024443e-06,0.5851063829787234
solo_reales,0.0,ZION,0.0022307974286377,7.24800202078768e-06,0.3404255319148936
solo_reales,0.0,BOH,0.0021322113461792,6.5418962549301796e-06,0.2978723404255319
solo_reales,0.0,UBSI,0.0023240346927195,7.095476121321553e-06,0.6808510638297872
solo_reales,0.0,CVBF,0.0016837874427437,3.9260912672034465e-06,0.5851063829787234
solo_reales,0.0,CBSH,0.001657381770201,3.938972895412007e-06,0.4893617021276595
solo_reales,0.0,GBCI,0.0032094952184706,1.3509694326785391e-05,0.3404255319148936
gan,24.0,BAC,0.0024261041544377,7.837666998966597e-06,0.3617021276595745
gan,24.0,WFC,0.0028242045082151,1.1463930604804771e-05,0.1914893617021276
gan,24.0,JPM,0.001960925059393,4.975454885425279e-06,0.3723404255319149
gan,24.0,C,0.002387530170381,8.666836038173642e-06,0.5851063829787234
gan,24.0,HBAN,0.0024579020682722,9.663011951488444e-06,0.3936170212765957
gan,24.0,USB,0.0022028165403753,6.960795417398913e-06,0.6276595744680851
gan,24.0,TFC,0.0023486975114792,9.42140195547836e-06,0.5319148936170213
gan,24.0,KEY,0.0022172494791448,7.379894668702036e-06,0.6382978723404256
gan,24.0,RF,0.0021834205836057,8.206106940633617e-06,0.5957446808510638
gan,24.0,FITB,0.0028410516679286,1.1992932741122786e-05,0.6702127659574468
gan,24.0,VLY,0.002324430970475,7.268361969181569e-06,0.7659574468085106
gan,24.0,FHN,0.0018960987217724,5.964518550172215e-06,0.6595744680851063
gan,24.0,PNC,0.002413528971374,8.494096618960612e-06,0.6595744680851063
gan,24.0,WAFD,0.0017507631564512,4.506726781983161e-06,0.5957446808510638
gan,24.0,FNB,0.0017083843704313,4.6828117774566635e-06,0.574468085106383
gan,24.0,FULT,0.0021531996317207,6.4072619352373295e-06,0.723404255319149
gan,24.0,ASB,0.0020800738129764,6.659050541202305e-06,0.7021276595744681
gan,24.0,WBS,0.0016172075411304,4.105760126549285e-06,0.8085106382978723
gan,24.0,MTB,0.0022779896389693,7.520337021560408e-06,0.5851063829787234
gan,24.0,ZION,0.0020591935608536,6.858433607703773e-06,0.6595744680851063
gan,24.0,BOH,0.0017881441162899,4.256783995515434e-06,0.7021276595744681
gan,24.0,UBSI,0.0021867309696972,6.2466165218211245e-06,0.6808510638297872
gan,24.0,CVBF,0.0017768706893548,4.486005764192669e-06,0.3936170212765957
gan,24.0,CBSH,0.0016822421457618,4.8818201321410015e-06,0.5106382978723404
gan,24.0,GBCI,0.0030933029484003,1.2826838428736664e-05,0.648936170212766
gaussian,10.0,BAC,0.0023967262823134,7.680496310058516e-06,0.3617021276595745
gaussian,10.0,WFC,0.0026628053747117,1.0386164831288625e-05,0.1914893617021276
gaussian,10.0,JPM,0.0018309619044885,4.359047579782782e-06,0.3723404255319149
gaussian,10.0,C,0.0023879536893218,8.676512152305804e-06,0.5851063829787234
gaussian,10.0,HBAN,0.0024321067612618,9.44683142733993e-06,0.3936170212765957
gaussian,10.0,USB,0.0022065418306738,6.9382626861624885e-06,0.6276595744680851
gaussian,10.0,TFC,0.0023542665876448,9.508648872724734e-06,0.5319148936170213
gaussian,10.0,KEY,0.002200235845521,7.398493380605942e-06,0.6382978723404256
gaussian,10.0,RF,0.002193251857534,8.327067007485311e-06,0.5957446808510638
gaussian,10.0,FITB,0.0028480633627623,1.1999079106317367e-05,0.6702127659574468
gaussian,10.0,VLY,0.0025062097702175,8.167674423020799e-06,0.7659574468085106
gaussian,10.0,FHN,0.0018908894853666,5.990376848785672e-06,0.6595744680851063
gaussian,10.0,PNC,0.0024290543515235,8.418720426561777e-06,0.6595744680851063
gaussian,10.0,WAFD,0.0017827083356678,4.912268195766956e-06,0.5957446808510638
gaussian,10.0,FNB,0.001707321498543,4.671243914344814e-06,0.574468085106383
gaussian,10.0,FULT,0.0022209205199033,6.763084456906654e-06,0.723404255319149
gaussian,10.0,ASB,0.0020356080494821,6.663393378403271e-06,0.7021276595744681
gaussian,10.0,WBS,0.0016698748804628,4.322360837250017e-06,0.8085106382978723
gaussian,10.0,MTB,0.0023269017692655,7.494176315958612e-06,0.5851063829787234
gaussian,10.0,ZION,0.0021032155491411,6.86079692968633e-06,0.6595744680851063
gaussian,10.0,BOH,0.0018389970064163,4.595371137838811e-06,0.7021276595744681
gaussian,10.0,UBSI,0.002123356796801,5.8697119129647035e-06,0.6808510638297872
gaussian,10.0,CVBF,0.0017186750192195,4.163978246651823e-06,0.5851063829787234
gaussian,10.0,CBSH,0.0016804246697574,4.866798462899169e-06,0.5106382978723404
gaussian,10.0,GBCI,0.0031144826207309,1.2940017768414693e-05,0.648936170212766
gan,2.0,BAC,0.0025518408510833,8.546126082364935e-06,0.3617021276595745
gan,2.0,WFC,0.002642112551257,1.0254500921291765e-05,0.1914893617021276
gan,2.0,JPM,0.0020087086595594,5.2146988309687e-06,0.3723404255319149
gan,2.0,C,0.0023787301033735,8.473423804389313e-06,0.5851063829787234
gan,2.0,HBAN,0.0023761640768498,8.995809366751928e-06,0.3936170212765957
gan,2.0,USB,0.0022303445730358,6.907328042871086e-06,0.6276595744680851
gan,2.0,TFC,0.0023551580961793,9.523418157186825e-06,0.5319148936170213
gan,2.0,KEY,0.0022129735443741,7.379639555438189e-06,0.6382978723404256
gan,2.0,RF,0.0021674665622413,8.011709724087268e-06,0.5957446808510638
gan,2.0,FITB,0.0028454409912228,1.2080465239705518e-05,0.6702127659574468
gan,2.0,VLY,0.0023569562472403,7.416995231324108e-06,0.7659574468085106
gan,2.0,FHN,0.0018865969032049,6.116426447988488e-06,0.6595744680851063
gan,2.0,PNC,0.0024305782280862,8.415722732024733e-06,0.6595744680851063
gan,2.0,WAFD,0.0017514614155516,4.609339157468639e-06,0.5957446808510638
gan,2.0,FNB,0.0017126387683674,4.7346729843411595e-06,0.574468085106383
gan,2.0,FULT,0.0021854075603187,6.572321581188589e-06,0.723404255319149
gan,2.0,ASB,0.0020559087861329,6.620800832024543e-06,0.7021276595744681
gan,2.0,WBS,0.0016764107858762,4.349199571151985e-06,0.8085106382978723
gan,2.0,MTB,0.0022862148471176,7.477870894945227e-06,0.5851063829787234
gan,2.0,ZION,0.0020900873932987,6.840326932433527e-06,0.6595744680851063
gan,2.0,BOH,0.0019753649830818,5.57243220100645e-06,0.2978723404255319
gan,2.0,UBSI,0.0022983057424426,6.933551503607305e-06,0.6808510638297872
gan,2.0,CVBF,0.0016932011349126,4.016880666313227e-06,0.5851063829787234
gan,2.0,CBSH,0.0016321354778483,4.091027676622616e-06,0.5106382978723404
gan,2.0,GBCI,0.003114175517112,1.2938282452523708e-05,0.648936170212766
noise,2.0,BAC,0.0025390272494405,8.469408385280985e-06,0.3617021276595745
noise,2.0,WFC,0.0026684217154979,1.04221644505742e-05,0.1914893617021276
noise,2.0,JPM,0.0020226440392434,5.286255145620089e-06,0.3723404255319149
noise,2.0,C,0.002381203463301,8.532841093256138e-06,0.5851063829787234
noise,2.0,HBAN,0.0023837874177843,9.05938486539526e-06,0.3936170212765957
noise,2.0,USB,0.0022331196814775,6.9098368840059265e-06,0.6276595744680851
noise,2.0,TFC,0.0023497513029724,9.43725444813026e-06,0.5319148936170213
noise,2.0,KEY,0.0022139437496662,7.379444468824659e-06,0.6382978723404256
noise,2.0,RF,0.0021723804529756,8.069528121268377e-06,0.5957446808510638
noise,2.0,FITB,0.0028474407736212,1.2148578207415994e-05,0.6702127659574468
noise,2.0,VLY,0.0023105258587747,7.2049729169521015e-06,0.7659574468085106
noise,2.0,FHN,0.0018856353126466,6.078410478949081e-06,0.6595744680851063
noise,2.0,PNC,0.0024318760260939,8.413673640461639e-06,0.6595744680851063
noise,2.0,WAFD,0.0017507629236206,4.5511092139349785e-06,0.5957446808510638
noise,2.0,FNB,0.0017120576230809,4.727064151666127e-06,0.574468085106383
noise,2.0,FULT,0.002207770710811,6.695161118841497e-06,0.723404255319149
