generator,synth_years,ticker,mae,mse,directional_accuracy
gaussian,2.0,MTB,0.0047687087208032,3.48636312992312e-05,0.5641025641025641
gaussian,2.0,ZION,0.0052225366234779,4.0885777707444504e-05,0.5726495726495726
gaussian,2.0,BOH,0.0040925927460193,2.3684844563831575e-05,0.6666666666666666
gaussian,2.0,UBSI,0.0045537916012108,3.025080332008656e-05,0.4273504273504273
gaussian,2.0,CVBF,0.0042169941589236,2.6535970391705632e-05,0.4700854700854701
gaussian,2.0,CBSH,0.0033325063996016,1.7674052287475206e-05,0.5726495726495726
gaussian,2.0,GBCI,0.0055129737593233,4.449194602784701e-05,0.6324786324786325
noise,24.0,BAC,0.004924233071506,3.658634523162618e-05,0.4786324786324786
noise,24.0,WFC,0.0058684195391833,5.123354640090838e-05,0.4957264957264957
noise,24.0,JPM,0.0039268643595278,2.5593264581402764e-05,0.5470085470085471
noise,24.0,C,0.0054717371240258,4.741682278108783e-05,0.5726495726495726
noise,24.0,HBAN,0.0054383259266614,4.483412703848444e-05,0.4957264957264957
noise,24.0,USB,0.0046965894289314,3.3251177228521556e-05,0.4188034188034188
noise,24.0,TFC,0.0053191143088042,4.331961099524051e-05,0.452991452991453
noise,24.0,KEY,0.0050059603527188,3.8914782635401934e-05,0.6068376068376068
noise,24.0,RF,0.0050352723337709,4.028435432701371e-05,0.4700854700854701
noise,24.0,FITB,0.0058874217793345,5.3716918046120554e-05,0.4273504273504273
noise,24.0,VLY,0.0050258636474609,3.868228668579832e-05,0.376068376068376
noise,24.0,FHN,0.0045722043141722,3.061831739614718e-05,0.6068376068376068
noise,24.0,PNC,0.004970068577677,3.608186307246797e-05,0.4102564102564102
noise,24.0,WAFD,0.0034408378414809,2.0441793822101317e-05,0.4017094017094017
noise,24.0,FNB,0.0040934868156909,2.6927260478259996e-05,0.4786324786324786
noise,24.0,FULT,0.0049164392985403,3.7557190808001906e-05,0.4358974358974359
noise,24.0,ASB,0.0043515693396329,2.9854458261979744e-05,0.5641025641025641
noise,24.0,WBS,0.0033052011858671,2.5104713131440803e-05,0.6153846153846154
noise,24.0,MTB,0.004851353354752,3.570054468582384e-05,0.4358974358974359
noise,24.0,ZION,0.0052346922457218,4.105022890144028e-05,0.5726495726495726
noise,24.0,BOH,0.0040281731635332,2.32032107305713e-05,0.6666666666666666
noise,24.0,UBSI,0.0046390928328037,3.157409082632512e-05,0.4273504273504273
noise,24.0,CVBF,0.0042051603086292,2.634839984239079e-05,0.5299145299145299
noise,24.0,CBSH,0.0033715777099132,1.7445054254494607e-05,0.5726495726495726
noise,24.0,GBCI,0.0056310137733817,4.530690785031766e-05,0.358974358974359
noise,5.0,BAC,0.0049650557339191,3.859422940877266e-05,0.5213675213675214
noise,5.0,WFC,0.0058914711698889,5.314074223861098e-05,0.4957264957264957
noise,5.0,JPM,0.0039804298430681,2.677136944839731e-05,0.5470085470085471
noise,5.0,C,0.0053703794255852,4.5905529987066984e-05,0.5726495726495726
noise,5.0,HBAN,0.0055271317251026,4.625833753379993e-05,0.4957264957264957
noise,5.0,USB,0.0046462449245154,3.2596832170384005e-05,0.5811965811965812
noise,5.0,TFC,0.0052785472944378,4.323771281633526e-05,0.5470085470085471
noise,5.0,KEY,0.0049156276509165,3.811598799075e-05,0.6068376068376068
noise,5.0,RF,0.0050247022882103,3.9977945561986417e-05,0.5299145299145299
noise,5.0,FITB,0.0057664043270051,5.242203769739717e-05,0.5726495726495726
noise,5.0,VLY,0.0048252106644213,3.609727355069481e-05,0.6239316239316239
noise,5.0,FHN,0.0044932407326996,3.0311497539514676e-05,0.6068376068376068
noise,5.0,PNC,0.004842466674745,3.504566484480165e-05,0.5897435897435898
noise,5.0,WAFD,0.0034374385140836,2.041335392277688e-05,0.4017094017094017
noise,5.0,FNB,0.0040750941261649,2.659702113305684e-05,0.5213675213675214
noise,5.0,FULT,0.0048950156196951,3.712365651153959e-05,0.5641025641025641
noise,5.0,ASB,0.0043146959505975,2.9523185730795376e-05,0.5641025641025641
noise,5.0,WBS,0.0033142531756311,2.532398502808064e-05,0.6153846153846154
noise,5.0,MTB,0.0047599882818758,3.482697866274975e-05,0.5641025641025641
