generator,synth_years,ticker,mae,mse,directional_accuracy
noise,5.0,BOH,0.0117335375398397,0.0002370505535509,0.4754098360655737
noise,5.0,UBSI,0.0099729588255286,0.0001933244348037,0.5081967213114754
noise,5.0,CVBF,0.0119071472436189,0.0002391408052062,0.4754098360655737
noise,5.0,CBSH,0.0098656360059976,0.0001893813459901,0.5245901639344263
noise,5.0,GBCI,0.0135133378207683,0.0003200792707502,0.5491803278688525
rbig,5.0,BAC,0.0110001396387815,0.0002059859252767,0.5573770491803278
rbig,5.0,WFC,0.0137170394882559,0.0003136751183774,0.5409836065573771
rbig,5.0,JPM,0.0116028198972344,0.0002369615976931,0.5081967213114754
rbig,5.0,C,0.0149337369948625,0.0004070363065693,0.5573770491803278
rbig,5.0,HBAN,0.0133427698165178,0.0003073209954891,0.5
rbig,5.0,USB,0.0107683595269918,0.0002041084662778,0.5409836065573771
rbig,5.0,TFC,0.0114611703902482,0.0002197047288063,0.5491803278688525
rbig,5.0,KEY,0.0117291929200291,0.0002273907157359,0.5245901639344263
rbig,5.0,RF,0.0119247585535049,0.0002444187412038,0.5819672131147541
rbig,5.0,FITB,0.0130000077188014,0.000305915629724,0.5081967213114754
rbig,5.0,VLY,0.0123776597902178,0.0002726388338487,0.5327868852459017
rbig,5.0,FHN,0.0112967202439904,0.0002328960981685,0.5245901639344263
rbig,5.0,PNC,0.0107739539816975,0.0002036596415564,0.5081967213114754
rbig,5.0,WAFD,0.0103170061483979,0.0002400029334239,0.4590163934426229
rbig,5.0,FNB,0.0113020511344075,0.0002390935842413,0.5163934426229508
rbig,5.0,FULT,0.0126038333401083,0.0002775542088784,0.5409836065573771
rbig,5.0,ASB,0.0121407629922032,0.000252974423347,0.5245901639344263
rbig,5.0,WBS,0.0094835637137293,0.0001943115348694,0.5081967213114754
rbig,5.0,MTB,0.0107817091047763,0.0001890187268145,0.5327868852459017
rbig,5.0,ZION,0.0124478517100214,0.0002842446556314,0.5737704918032787
rbig,5.0,BOH,0.0117344204336404,0.0002370232687098,0.4754098360655737
rbig,5.0,UBSI,0.0099724857136607,0.0001932549494085,0.5081967213114754
rbig,5.0,CVBF,0.0119048980996012,0.0002390964800724,0.4754098360655737
rbig,5.0,CBSH,0.0098646450787782,0.0001894649321911,0.5245901639344263
rbig,5.0,GBCI,0.0135102272033691,0.0003200240607839,0.5491803278688525
rbig,1.0,BAC,0.010994479060173,0.0002060786500805,0.5573770491803278
rbig,1.0,WFC,0.0137105276808142,0.0003149704134557,0.5409836065573771
rbig,1.0,JPM,0.0116200037300586,0.0002383668033871,0.5081967213114754
rbig,1.0,C,0.0148979676887393,0.0004061301297042,0.5573770491803278
rbig,1.0,HBAN,0.0133364172652363,0.0003066076315008,0.4836065573770491
rbig,1.0,USB,0.0108057493343949,0.000204779964406,0.5409836065573771
rbig,1.0,TFC,0.01146184746176,0.0002196995919803,0.5491803278688525
rbig,1.0,KEY,0.0117198098450899,0.0002271082630613,0.5245901639344263
rbig,1.0,RF,0.0119250426068902,0.0002444186538923,0.5819672131147541
rbig,1.0,FITB,0.0130107412114739,0.0003061680181417,0.5081967213114754
rbig,1.0,VLY,0.0124518163502216,0.0002756371104624,0.4508196721311475
rbig,1.0,FHN,0.0113022001460194,0.0002329694689251,0.5245901639344263
rbig,1.0,PNC,0.0107739539816975,0.0002032081247307,0.5081967213114754
rbig,1.0,WAFD,0.0103735802695155,0.0002415838680462,0.4590163934426229
rbig,1.0,FNB,0.0113020511344075,0.0002390147128608,0.5163934426229508
rbig,1.0,FULT,0.0126257603988051,0.0002781976945698,0.5409836065573771
rbig,1.0,ASB,0.0121520049870014,0.0002531817299313,0.4590163934426229
rbig,1.0,WBS,0.0094825820997357,0.0001944469113368,0.5081967213114754
rbig,1.0,MTB,0.0107823405414819,0.0001890294079203,0.5327868852459017
rbig,1.0,ZION,0.0124698802828788,0.0002843365364242,0.5737704918032787
rbig,1.0,BOH,0.0117245474830269,0.0002373698516748,0.4754098360655737
rbig,1.0,UBSI,0.0100486259907484,0.0001958295033546,0.4754098360655737
rbig,1.0,CVBF,0.0119199221953749,0.0002394721668679,0.4754098360655737
rbig,1.0,CBSH,0.0099065713584423,0.000188946549315,0.4590163934426229
rbig,1.0,GBCI,0.0135528668761253,0.0003207903646398,0.4426229508196721
solo_reales,0.0,BAC,0.0110074095427989,0.0002058807731373,0.5573770491803278
solo_reales,0.0,WFC,0.0137106413021683,0.0003149453259538,0.5409836065573771
